centroid_id,smiles,smiles_sha256,vina_affinity_kcal_mol,inside_fraction_with_padding,triad_min_distance_A,centroid_in_box,vina_out_sha256,vina_log_sha256
371,COC1=CC=C(C(=O)C=CC2=CC(OC)=C(OC)C=C2OC)C=C1O,4a3845c6e5d12da357faa5d522f8a29e30512f52f587180c222368bdd07efb0f,-5.782,1.0,3.0478482573776526,True,aeb9c4f6b2d3ff8d50f475d40b9208e12818ec2bab5b038d06207a2271e328b1,4c8a08bfd1d9278be217acaf9b69a64011d4f2ad148016be5b462ee7be5e5a08
372,CCc1[nH]c2cccc(C)c2c(=O)c1CC,4716eee2110f450b8a3480e990b0214af4467bfb15b555167b60763105d7f548,-5.5,1.0,5.61570707925547,True,1faa9308809e600cdbac85e3962923888d1351669915235f6713283b8127410f,1d8b1ec9781896eef98d17c99dd9fcad5ee19e9dfa7d245894bbf893b610706a
373,COC(=O)c1ccc(C2C3=C(CC(C)(C)CC3=O)N(c3ccc(OC)cc3OC)C3=C2C(=O)CC(C)(C)C3)cc1,12eb5c725485ce20c659b8dff406b4bf5f4de4879e903741b146df0d176afd13,-6.12,1.0,6.206533573581954,True,033464a56b980340431187615af8ce86602c9c138924069560cdaf51cd56685c,d6c48f4c1327a34baee36db215483f6659110670ce9af5c45395fc4e356ead64
374,CC(C=CN=C=N)=CC=CNC(CCl)=Nc1ccccc1CNCCO,11688c6fee5aadf47eafd755a990d4792ccc8ca5ddbeebb05dde832b8c287909,-6.292,1.0,3.313121488868164,True,dc18ca65b6ae6877b6879932ce683743cabaa66c60345c6aeb7ab7fb9a4a3d0c,bd9d576a25cfd519f5259a0ccc83f62bbe3f4048fb470f8bea4c1716e956a921
375,ClC1=CCNc2nc(nc3ccccc23)NCC=C[S+]1,d89c35d5ce33bfc0f4f9d88252b01e2f5c3602b1cc61408b541ca816ccb5a724,-4.239,1.0,3.6262368924271904,True,07ce4776c36ad74f1838d24ffa08263fbed98e254f5c0b2399d9457524503a10,7989aba65b60a2b5b64597bac1e8be8634e47c0c12c6a406badbcd08795673dd
376,CC(C#N)OC1=CC=C(CNCC(O)C2=CC=CC=C2)C=C1,84990efb75dc764e0249b03e961fb32451fab0bdc2c74dad614e1d4b2f53d095,-5.742,1.0,8.690049769707882,True,74126951b048700969dfd42bb054e237f162927a50a87527b15e109d7d6dd15c,237023094bc4c95a584cc70d79cf994095ff2af5e6165ed663cb0360c0816223
377,C=C(CCCCl)N1C=NCC(C)CCCON1CC=CC,c1f820564e50808f2a7069b44c320a35b16b1005ffee2f7c5d660edfe58eebb8,-3.589,1.0,5.08754017183157,True,28c56b9ddfcc6d26f387617a9f56cf70da3cd5f0307864a86bdfbd8408e89bab,a9c70fab6360f3ca82963639d479b6181e2b5b483ed3d17f72d7e08cf141e0f0
378,CC=CN=C1CC(Cl)C2(COC2Cl)C(C)=CCN1,38238b034dcfc9baf28e3c652ca5e198e2645f1f5362d7782521361c0dcaffd7,-4.599,1.0,9.140497470050523,True,b7eb8de04c3d70baf71f8dd6ec99c8252f5d1d82d9c80a36ff112a2ba1976adc,bc08aa55319d03368fb85adf7a619483ff4e8aa2a57c406ccfb7bdc695c1844a
379,C=CC=C1C(NCCO)CC#Cc2nc(nc3ccccc23)NCC=C(Cl)C1S,5368efd04a12481d7abe7790c3fae3404844477be702e1823468060ba2b5b683,-5.187,0.9714285714285714,7.927625243413062,True,61cdcac9d2daed45f7590ec72d24aaf0be96e24d88fe6a4864420ebaa2b3201d,a5650478b70f10a6e645a913bdd6a67ec74fd713d9edaf3379eb1a55ca212cf9
380,[P+]OCC=CCCNCCOCCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,127c6c32f842766401792e7d88b7cce11bf46ac760785b2b73f0a7b2edc4d0e6,-5.642,1.0,3.586105547805307,True,f17ee12c29f39c1799fa3bffcfc013b84b1b6b7a533818d90fcaea3f8f5f3001,ebc6dc5594de9d0bf2176b6d58a17be29f1ac106994fd36d478198298973ac63
381,CCNc1nc(N2C=C(Cl)C(Cl)=CC2)nc2ccccc12,27447bfb89a820406c010f1479aea2f487c19c42feea53f238623b7b28ba039b,-5.958,1.0,3.5881634578151544,True,4923f5c1aa61f5253f2c5c5ca7b53dd2f3d60b0ac3b3f97ea24de809fe6c06a1,f302ff7b33d5185940021843e574d3521ba97bab9bf64bbe26450af9ec7bbd41
382,CCC(Cl)=CC=CNc1nc(NCCO)c2c(n1)=COCC=2,9be99290ffd2ea59ab19ccbac18f88dd49dd9103b0dac680b384698bf7b352b7,-5.927,1.0,8.328646348597111,True,1c4ec65b35f191a85d37bdd2a9115bd01f71b9dcf290ef0c90b891d63ec3f81a,15565e45bc2af7f087ad858d85171518e0c4f49c3df218006f77a43d40b4293a
383,CCCNC=CC=CC#COOc1ccccc1N=C(CNC=CC=C=C=N)NC=CC=C(Cl)OCCNC,2ec100e66817d4529a3a12f40982d075f1b70d5f3f4e8e0e8fe9fe87458fe625,-5.5,1.0,2.5464646080399387,True,df57f8c0fc97d5ac4938dbfb6172becf345ceffa9e56b98ee7f57a2735ce6cc4,35ce7cb47f3b7b62760c284fd32cc108a7502a0b442def41ffcdfe673735c560
384,CC=CCc1cc(Cl)c(Cl)cc1NC(C=C1C#CN=CN1)CCNCCO,d920fee04fdc557d80b4534fde002cb59472e54fd19e95bde2f8bd4518bb79ac,-7.129,1.0,8.524636355880526,True,8eab510ca66a2706f1fc233b38da5982e514c9aac5537c544cb3f1727ce41b24,c9e0e046dff0de72671df15be5ddb8b55921349df366044414037a83dcd36ab7
385,C=C(C(=O)NC/C=C(\C)CCC=C(C)C)C(F)(F)F,8d1be0edec3ced1cb2df23b9a92a323284cd94545077878b244123bc6ca730e4,-6.004,1.0,7.806606112773975,True,628fc9e4c757f7257748037eaa77c88801afa4b004d5d32302d80af6d5783850,a058d8f685b3b01882e96ee4b80291c830faf7fd67644d932f3d6625a2cdd315
386,CC(CF)=NC#N,0f010b2a413e437a3696614bb38c3e360e4261f710c186c92ccfbf00a269a6c5,-3.44,1.0,8.535651703297178,True,68d9318fc2f122ae455f5c1cee98c5779e3a9d7739ccaf1a8dfe9c0394b46890,cdc924bf364286228fe2ac1b60936f46546476a6e9997d6cdc627b89502f56ff
387,Nc1cccc2c1C1=C=NCNC(=CC=CCl)C(CCNCN2)CCOCOC=C1CC=NC=CC#COCl,6ac3fe98a146d5544db8d57a12aba121e03aa9102cceab50a448956bf8666860,-4.349,1.0,3.6354127688613316,True,679f7168aa40ce68820b1dc0366acdfd5d7677bb8b49b0aef592cd96c8661b8b,889298589283d7aff5be34df2f4b30a12bd5f119b58ad89f60a8d0c05c7babfb
388,COCCC1=NCNc2ccc3c(Cl)c2OCC(=C(Cl)C=CC3)C=NN=CNC1,7f465bd5966747714ad7ed7093324681aa4533799703bd5099c1d04b4c98a286,-3.613,1.0,3.521366922091478,True,a1b71041f74722827b1ffb39e9cd0989ff5cb6b9bcab8f32e82d716593be7bab,b1a5fba9b56f32e42573475ed1fdae11baca392c19c27e50922d3027cca50853
389,CC(C)OCCC(O)COC1=CC=CC=C1C(=O)NC1=CC=CC=C1,c96d3cadbcb00118d4a6754d462ab969c2ea95e01cb2525818486e1a012707cd,-5.33,1.0,3.1826572231391816,True,9ab2913efb0c9abc71b7966f663640ff9589574a750a4a471baa229ad404ca10,a0f2963a0b310a83cac054509ff13633f1f5453cafaa244cfbca61e91c30815e
391,ClC=CC=C(NC=Nc1ccccc1CI)OC=CCl,044b27dc68ffb3ce70f540ffb8271f4798e80c7fd6907c0b345d29c2568da576,-5.593,1.0,3.2397137219205026,True,085b398c6e8cfbe67ada01e23f9753aa1bab72050a58a732facb129db9534c4a,db652d60c2f1b91001f7dfd532bcad5e470b7898aebc19f3162c3b8ada0bffa7
392,Clc1ccc(NC2CCCNCCON2)cc1Cl,28217d86a457d660bab64f7e5e6c4b8a64bc1bc925cf1c118fbd79608e09a2d0,-4.093,1.0,3.044829387666903,True,07a32980519e043db842a4607decafdcbd5c2b5eb4bee8ca19b8cbc70a794c6a,e1ef6a71e3a35d4096ffb4671a0c2c54aaa754a566b5744d1e33818231a48972
393,CCC=CC1=CC(O)=CC=C1,f692dbb5dc90d0117c5b759f512791b72e0367291c6839a40bdcc84fb9e418d5,-5.043,1.0,5.2056858337782925,True,645089cf4652aa99968de65b01788801a1f039e581885af81b88c6e31fcd6b27,dff215d7583386207d91fc2e763dade386fbf83ddaf57d92284035bb085702d2
394,C=C=C(N)C(Cl)=CCNC(C=CN=CNCl)N=C(C)NCCO,17b928aeb585f32e66cce94e2138ed6ab7dc939232c59c590b25f5a08816100d,-5.334,1.0,7.168769699188279,True,1a23cd89d400079aeac29f020546150422983c374763d1f38360510285769f7d,f8d0955f155ca9e066aef30e3488e05fabbcd665c17c70f6ab0017ba8293e922
395,OCCNn1cnc2ccccc21,d7b0594ed280e876a5a07a04f3ecc37355144c3b9c775ec1b1338095f1407735,-4.869,1.0,4.671562586544251,True,25fb9bd1f3d2eba2cd1f418a93e913db968a36827349118bd090b280f7f00aea,47aaa4471dde7c9aa661d2a6a1d726af028d3e4e7c7e470deb6f111fb4569fe2
396,C=C1NOCNOCCC12C=CC2NC=CC=C(Cl)C(C)N1C=CN=CCO1,13e6dff5c3118b637d5d24a8a1e2ea3678510b71ea5e7cf00b52ef1e6a84eaf2,-3.993,1.0,4.720929675392337,True,031a9c41fd0964d0b0aed5fd38ce5505dfa091e99d2ca6eb34d35e09fa489a3d,934dc4154267b6c357a065dfcbb0c939990a0f5536c278cb1b6f8194fb76df71
397,C=C1C=CC=C2CC(NCCO)=NC(=N2)[N+]=C=CC1=CCl,bf0d7ff626d56caa2e05e5162d69ffd262c69d2d266c1a01e63288bf3c179e5f,-4.796,1.0,7.576326946482709,True,8d12bef42e3df9cbe5649c9191a3bf886ac309cd4638314fb4d3fcdc5cb34769,5b82e9ed2fcde3799d8839ad7670ded340a5824259515b2d57fec0c9ab40ae5c
398,COc1ccccc1NCC(=O)N1CCN(C(=O)c2ccco2)CC1,facbcbe2d75cdaa8aa1dfb004736d751ec0ee84d2f9d2e29d4d5ff834f209e6e,-5.859,1.0,4.204431709517947,True,8c02b2fd38b776c734746f9c7b8c8043a87dec3c631f6af038c6417e6b205daa,88e0fba87421622071a62440979febb5eda0288b6bf1cf40a2c737f7ec84f0d5
399,OCCN1C=NC2=NC=C=CC=C1C(Cl)C=CC=C2,9fe3bcd46c00f3be95e064d4f8e68596c5973f16340699d2e2e10c7c30d0f617,-3.731,1.0,4.880905346347132,True,bdad2d8184fc9dee1148f8ab7b12592b028af1fb1b2840808818c7c6e980016a,b58c3b93a8b8e6d61e319c6ae58ae90de10f214e8b0f95e705fda652dc87151b
400,CN=CN1C=C(Cl)C(Cl)C(C)N2CCC2C=NNCCOC1(C)C,210ec6f99120c618d8c1c1e8ab15201a1f2dc590e0a2fe3a3ae00eddc44cb676,-3.832,1.0,3.930315000098594,True,8ae64aec1dedd73bd3517887e1b70e04cd94f73a40dd0ea24a1abe89485e2294,93b337d83b42c780ac307ae7d28069046add02ca18f98e337e171db8d8c44254
401,NOCNC1CSNc2cc(Cl)c(Cl)cc2Nc2ccccc21,0d86339422e938eec0d7276df68e66e06c8db63c329fa013a32eb6a6c5f42c09,-4.954,1.0,3.452910366632763,True,5dc1ece3f5a8856404300a8a3e861d8dc3893ecbfa770d84a807f10f1c602acd,90109657a2cd99059db01d3a0cd80d1eb716176b09c00d45f669f00e948b7df2
402,CC(C)(O)/C=C/c1ccc2cc[nH]c2c1,739530b55be8bc5b32d328ec734540517ab52f7a9048bde74e97962fe0302963,-6.034,1.0,8.217290855263673,True,942ec77baaa2505f42db38b73fb0e9860c185d00f8c76a6ad3c09de413a7b27c,65150244809ae515fd91cf5c18fda5ffc947b5de4e7061ea57a24bb1fa933483
403,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c([N+](=O)[O-])cc1OC,aa163bef4b15f6e3b98badb1bf0bd2bf8e41050514acf3c6b0b8145e57471a74,-6.971,1.0,2.7580032632322977,True,bcf8c177c9630aec3d8b769943f1a346e1e943a504b6ca0e26aa33b784ed389e,cce007993f22cc7e4ecc47c7e652cd1da577a3e63243b0aa6c1e2f86febe2186
404,NC1=C=CC(NCC[N+]O)C(=Nc2ccccc2)NCC=C1Cl,ab2314937bc6e803513cb867ea48c5a4abe156b5788ccdf302dd6c58405d80a5,-5.001,1.0,9.091528914324586,True,b5875a7a5a1f549ddd1583372c4a03effb9410d8e39dbd38df9af4417ccf7764,d40ac1342693de39ab0c088ab9f2d19840867bdbbdf28fea9ac9b76d258d61ba
405,C[C@H](O)CNC1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,660a09c09704cfacfd70290f253ba7a8fa7f5769cf4c29e74a9aa388a26ed207,-5.694,1.0,3.7183509785925266,True,72cf96a2248391dc4000617ba2d55103e7e0d47cdbb9d07ef2da6644232693f9,2881193e63955e01888356c2150f3c2abe828254a4cf35601f42703dc09e3495
406,CC=CC(Cl)=CCNC1=Nc2ccccc2CN(CCO)N1,7aeee4fb3810a6711406ccd221e575e49f3d74294c6fa8679696d4dc45ebf5f5,-6.298,1.0,9.331166111478243,True,fc6f349a6722f61798d0308c52d8d080969e3e08c7e53212f2239de8a0800961,bcd9e3ea1b6ade0870c060e20cedde361c8eda2386ac4d2de025d7c4077b33df
407,C=C(C=C(Cl)C(Cl)OCCCC)Nc1nc(NCCO)c2ccccc2n1,2b7bae6704cd0a6ccde0e4730f50ac38dda973d9ce0bb2266a543c8ba80cd200,-5.601,1.0,2.281273766999481,True,64daee5921336b7c4eb1f2881c1c274fe3dafcb27f8dcda9bd6d46704e996901,caa13a1fe5591255ecb07c4b7e2b53e9df0137876f748dafd3a1b96f625e1e4a
408,C=C([B-]C)CCl,cfae6b53a24eb554a87eda455bd0c046b12a0f87bb0d0c4116aca11e7e26de30,-3.331,1.0,8.867669423247577,True,f8f3a6286c81a39c04cbe735ee378b278d504decbd2243d3deccafbdcb920c12,1ce803c3c37f05d07f742083d5c10ce1142d312f252c8d44e52c8e313501b6d7
409,CCCn1c2ccccc2n(C[C@@H](O)COc2ccc(Cl)cc2Cl)c1=N,ec7f88b49b122ae5ca06f8ced9fbfc85f6fb798e949a3f80d740188b6e2d651c,-5.646,1.0,3.476557780333877,True,5875a66c2df02f0d9f29844aa0f885f7b39ba0c67a09f291eaa85ec8c46464e6,db523909d21710764259c55d9039f96e4a00d6934dbee904fedcc8b088252e5c
410,CCCC1CC=CN=Cc2cccc1c2N=CNC1=CCC(Cl)=C1,4d2d3dac91679787fc69eef91033a64654071c4f1bf111e40afff27def9bb6da,-5.046,1.0,4.638885210910053,True,7bbcad6dbb9c1dcc079dc8802885bef50d9324faab409f4c4ffba64829717165,3869658b59584f6257ef0f8ee10eb62a2090b6fabfedc8a52e88eff35bd01a30
411,[C-]#CNC1=NCN(c2ccc(Cl)c(Cl)c2)Nc2ccccc21,36082201c0f2b37f352fb6f68ff12efa890a3a77ca22519219eea599a3ecf7ad,-7.788,1.0,7.857512647142224,True,b9e018d7c168d925398593d05c17a23f81139373d6af3e76bd13de84f7f31e5e,4ce771450b8c394f59354fcbccf6bcd6eec9b1970405c65e36f3920a3cd61fd0
412,Cc1nc(N2C=CC(Cl)C(Cl)=C2)nc2ccccc12,3335440596e15d67210dc3238dec96dbdb7a5e245a39a32245ed1d2992435153,-6.058,1.0,9.290646102397831,True,30ac7f6bb280368d2edc4d4ff2f6adec70b9883bf6babc5591a2a98aa6c6e5be,49a8794d8ce647eee8b51fee2d308329bf5b3e019c9ae6811da9e84555957859
413,CC(C)CCC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](OCCO)CC[C@]4(C)[C@H]3CC[C@]12C,221426d278baadc54f9ac993db980819b07bb1931a34df97313b3f66fb456f76,-5.808,1.0,6.3030025384732316,True,25ac46562539e38ba6cb689fea2d397ec7dce281163e808ddcfda38c9cd420b9,68a9376488bd1713349bdf3387832308ee0258c9b17d2491e74fcec7280e9239
414,COC1=CC=C(C(=O)C=CC2=CC=C(O)C=C2OC)C(OC)=C1,82b14c71a74a3732d2c80e3f7fb5aa7e5f4a8258d3a9fb4f2943fd1171226fb0,-5.549,0.9583333333333334,5.321193663079741,True,a63b49789b6512cb1919b8d41d9602c249bbdf39efd9127da73d22b59037962d,228ce274d5c0442d00e347de9c08a046cd904982a05d34a98d049076aee9abf4
415,CCOC(=O)C1=CN(C)C=C(C(=O)OCC)C1c1cccc(Cl)c1,25d65c7d6be6d450793afad983d63851c6ca57f7177a4b1dc3af2c2739b3f7fc,-5.245,1.0,3.583021490306751,True,4de23371f01b1e4d91b32f0c5686834ec0f6eae1a31ba080c2a3d66bb1b841d7,333a0b85d1d89fc686cb32a3814b4918331b5c76561f7e939c9b893f1403dd1f
417,COc1ccc(-c2cc(=O)c3c([O-])c(O)c(OC)cc3o2)cc1,9823cd0e9cdb42012f0595e8dc5dfd024dd184365b8f15f2aaf311b16277831e,-5.809,1.0,7.694786156872717,True,3e15a2ec2f2f9be44c34f94124f6f5edc49f692734077132334495db28926b1b,b28a193b47070c7adcfa0bd87ebb55a6da053e16b36a6464449d3f28bfddc38a
418,NOCCNN1C(c2ccc(Cl)c(Cl)c2)=NC2=CC=CC21,cdbbc3b0dea883fa63ca51581894ff4f6ebf015cd28fae5999dfb61841d2a335,-5.893,1.0,3.0905386261944714,True,5a66330156e3d025a59e631b5517328d59fa3b2dccb093b357fb1fb891e8b11e,647f1a521306838ae028386edc96ad91b8f6d9be8fd1ffa8be03d9949ed63ee1
419,ClCC(Cl)=CC=C1NCN=CO1,1b7a99befacdb7e2d69c3748c836421d1975743929c868e25d4f619f7f5ffaa8,-4.937,1.0,8.914186334152994,True,e674b431dd42c13e1202ee9ccce949e59052b5637ca947bd525d9cae2e9c4d21,b3b7e66d4f169e60510e111e1824d53806493722b3b1ea6ffe78e95565bc5cb2
420,CC1=NC2=NC3C(=C=C3OCC1)NC=C(Cl)C(Cl)=C2,ffd04b6e96dae241fb7926970ded22a1ca1eb666f3a9e806b637f1c34f5e3997,-3.863,1.0,8.941719633269653,True,3bb2d55e8a15b03428252415137b502774fd68def3f89d275fdd1d05725daa9c,a3100afd7ab9cd98e04b67009f765b01ce1d190b327d4410f2648e77ca16ac65
421,CC(C)CN(C)c1ccc2cc[nH]c2c1,8e8e317bad3e2ff5db3af53b4ffa306618f71202e4d7f047763afa744f045ce3,-5.399,1.0,7.663766045489646,True,316217908c6e835ba635771692b8e9a895f70c7935c73950c715af4b08b01622,bd7fb5051c6285458e0d9be9ea5f2d0b6959d0897ea385854b10a1692400d1f4
422,OCCNC1C(NC=CC=CI)=Nc2ccccc21,8eb930e54fa3942b706523746185183436a591516b01492b98d0991035ed5fe9,-5.944,1.0,2.512470895353814,True,a2e6b56743262b63f3ff90876bae1635f127d9ccc3f26c60e1422f7a403ccc9f,a72536d1994fd730577d051e177b7ef21411e95585f0b0ce523bafe7fee77c9e
423,C=C(Cl)C(Cl)=CC=CNB1C=CC=CC1=CNC(N)N=CONCC#[O+],10d20c88696fbe51e0563ce6ab7361264848fb25e291c1acdd996353792d123e,-5.363,1.0,7.421385921780377,True,c8572fa6d620c52d65b54e8c607cf2b3c34a3c2b84ada19f5aff922cef70b10c,5d41bbd61c3f000c8c6b5d51a081a56bbbd41d0d95cb446751a4da2daba625fd
424,COc1ccc(-c2nc(NC(=O)c3cccc(NS(C)(=O)=O)c3)sc2C)cc1,4867eed2f9e9236213c8595145e58219171eaafb0b8960f429b218aaa4b13613,-6.769,1.0,2.93413530703681,True,491e686feb994dc78bb429e3a6a124b87bf2ac32db38aea5d40ac25409894a70,61eb4c197c3e38d989296b2bb9fbb6a6db7acfd143b09459cc926c3a3dd61cfb
425,CC(C)N(C)CCCNCC1=CC=C(C2=CC=CC(Cl)=C2)O1,a5185aa39f086a56f19beb23e2035e9d380e107403bd2bb3c2b576c6f2a8c199,-5.258,1.0,8.71982029631345,True,ee968087476f04828ecc520bfb3ac5d46e30a73812fdff493010e3ea3b519b2d,5c64b42defbf886efb9b94f86f14ed118e0b24c9966866206fbf4ed3f042d025
426,COC1=C(O)C=C(OC)C(C(=O)C=CC2=CC=C(OC)C(O)=C2Br)=C1,256fbb777c9c5e660e010c931c552c7c168d93eb5809529c5b4cdcbcd34880a5,-5.716,1.0,3.190867593617762,True,eca22c40681964730851e048f043c9e5afae081eb4def83b7e2fd966d47e49ad,8ca3b8a9b9fbffa1b415ef3e8a8f7d79f183c202a3fc8b9a5edfdbfe75526923
427,CC1=CC=CC(CNC[C@@H](O)C2=CC=CC=C2)=C1,a0e9cf266adbd137c58c6cb68e8ad51a89374c79898b271e170c436659b23b7b,-5.24,1.0,3.617127174982931,True,fc475a9f4568d1818c8251b93effc98685221b0a65e0b43fcc9be8c286d745f1,b8803bac158ab756b19a66445a10befe1fc26d43cc1bf8ff07ca3ab5fe67da13
428,C=CNCC1=NC(C)(N2CC=C(Cl)C(N)C2Cl)C2=CC=CCOCCNC=NC21,b5e3d62f8bc75fa860629032fe391a07d71f80aef15d63cd6321c629c9c9a238,-4.393,1.0,4.075023558214112,True,fcb14a1ac66439cc5766b4d02639c3346a557d323a664bc68d3eb0056a6f9a30,22233df25e8e1f45f11e814cf517dd0b9662c24310ecc73a403d426a9d57f863
429,CCNc1nc(NCC=C(Cl)CCl)nc2ccccc12,2136af62628312ff5b15acf426a13ea1c4d673c2676b621cb40e98fa873d3008,-6.138,1.0,3.44201888431775,True,e36157f89691412dfd2514cb3a2a88f992eb2ece7e0cc1cd4e89c6e695c7ccd3,17403d68ce3f99f9d7137268cf228b6ba533ded929d0e15af612a7c2bdf475bf
430,CC=CC(Cl)C(C)=CC=CN1CC=CC(C)=C=NC2CC(NCCO)=NC1=N2,3b3370a34de4c7f3a1a14735f1887d6b442f1f443dbdc49928848ef332c40d8f,-4.94,1.0,8.699815630230333,True,92043e7d88088b5f317421dbcc577a9368d031f7806d95c3eb56148c2b102fb4,d9adbbb77a5d6dcd886146a16b287081fea53549dcae7c9bd09e1832146d20e0
431,C#C[C@@H](CC)Oc1ccc([C@@H]2CC(=O)c3ccccc3O2)cc1,6113ac3e792d63c503fe1dba1badd406a20b5715a1fa141b154fa1ff63f1a24c,-6.282,1.0,4.563042186962554,True,d2ad7156d95290455ab8606c6205c2a068cf3dc29cfd33bc81c7f36189fe489a,a2377677a6b55c0a1ec4ebbd2ea9a29095be3d7288e7bb1c6fed0cef49c807b0
432,COCCNC(=O)c1c(N)n(CCc2ccc(OC)c(OC)c2)c2nc3ccccc3nc21,29b645af95bdd9d21d94800c66f739f4e1d2fb0e2c44ce63b1f672d27b631dc5,-5.832,1.0,3.1225455961442754,True,2f7b87bc037f075e0798464e54267c2b530676fdadd601413c883ca79deb4822,446b20e3fa9d1f75e3e96c688a64041cbc508da779ef2a6d427d8594ba12621d
433,OCCNC1=COCCNCCCC=C2C=CC=CN=C(C2)C1=CC=C(Cl)CCl,462345d8e4dd5e61deeccebb1f33a4bfc982b0d2768ca427a29d591f99235d50,-3.708,1.0,8.930294172086382,True,62ea94c7ee1468e80d32874a136795131460ea991bc297d852b54dcb5b0ecee5,d9630a2667316eda5fa491e669dc15b1f5ed8e77698c3d42e5780f02fe49424b
434,CCc1ccccc1NC(=O)Nc1ccc(Cl)c(Cl)c1,a634aa0570dd2591e0936d1c0d424d8f49a62c5632f581d894edbb0792eed6f9,-6.186,1.0,9.469509015783236,True,39c03ac83cae9a1c8d41530a6b6d86cdbc3bdabc8ea34b8872dcc34464103278,caccfaca4cef95be9b3e237b32814fd86c72adc846b75171bbed6e2df2d7c61a
435,C=C1C=C2[N-]N(C3=C=[C+]C(Cl)C(Cl)=C3)CN[B-]1NCC2O,b3d32e96433c829c62f2810677ed2bb4b33f6656a94af01ef590257208c75adc,-3.619,1.0,4.028391862766083,True,bd525e934f9be70487e42b3b491475c7aa19a8936e5a2f1b8b664d4683df128c,29e7ecbd8ad7df911a340faf2a43cdec8ab8bf603ada6bc8b88722e08f23e8ff
436,Cc1ccc(-c2csc(NC(=O)CS(=O)(=O)c3ccc(F)cc3)n2)cc1C,970fe57379fbdbba44e126f270c587e26f026092baa2e5c5f350e5a8b16c9fd1,-7.064,1.0,2.9073295306861957,True,f91387c46900da3bb29bfa0d1efd8f91cb028e98bd0685eb2c3af8a0a380544e,ee942e26a8bb9e5762dfd141de9f7a1dce79e79c40733ef406e7ccdc3668d685
437,COc1cc2oc(-c3ccccc3)cc(=O)c2c([O-])c1O,5554bd7945fa14f4145c0a18247e492467fc2dbc3e7a60d49ba6b7636462c52c,-6.398,1.0,8.123804158151525,True,83aa268455b84a7b323b49bbea4bb89023f598408fa8ba747dd13fa26762647a,6d465060a3b917992578e00176130e5945cdddbeecd5ff0e416fce8b427811eb
438,COc1cc(C)c([C@H](C)NC(=O)c2ccc(CC[NH3+])cc2)cc1OC,b82cff13cac83b228aaee9186b6570a7df21c7a9ad8feacab84b3ff26d0c437f,-5.425,1.0,7.425230568810641,True,6997cc64624a649c16524d9c96842e46457ec58e9249fddc48b1940c64c1de22,cff558d3a1f26015d647152e9300070611db1fac60b857600d454ba30117c890
439,COC(=O)c1ccc(Nc2cc(C)nc3c(OC)cccc23)cc1,fab10f65f92dbbed3126a31389b40a2626951f05bab070d68fd460a98addf49b,-5.795,1.0,8.594399862701293,True,31b1a66b2605113aaecce5bd23dc76171827ebbdb0643e209359f46a6abb2fc8,b1d81b59f4e78a1dd912130d4414846e0b28295da88e394b10ba6f5d14f882d5
440,[N-]=CC=C(Cl)[B-](N)CCNC1=Nc2ccccc2C1=CCCO,46306122494561f3ff8a3f150c7401ebb65d2a61ee153e496ea0fe4953c5b6b4,-6.359,1.0,6.580605063366134,True,1ee1d300fc5cc5f8051872b19f121b998d37963bb7a5567eb2b23505065fb805,b27bf964f9b147eed046ba9ff56b8c1939a148772863401ee8b59f45044fbc42
441,C#CCCNc1ccnc2cc(Cl)ccc21,9ab2a5ca400e2a7d4a4156acd0b6e7e2892c3d42815794e7ffd55b4526635811,-5.21,1.0,3.4099615833613144,True,20613e185924e9cdae3749c57562d0d8fe13d72e4738c891128c935a19d393b4,d97863ba0075c1f509e467822e44738bcc025e4a4d7f027ed24e610e96682f3a
442,OCN1CC=CC=C2CN=C(c3ccc(Cl)c(Cl)c3)N=C21,b0ed2ce9aab87d93ac6c1d9c4d166af4cb7f280618846e0eb1d83b454861b735,-4.938,1.0,3.347355672766193,True,e6750927700704621fa1c4ed1c49dd2a129663220b7bf644f9655f68187abe32,b4c21f067c01f13afd6bc45a38074f32dd60fd8d2266e2b174ae718e37c1ecbd
443,C[C@H](O)C[C@@H](C)NC(=O)C1=C(O)C(C(=O)O)=CC=C1,64b9906dc714df09db1837037c91b6377faf12812af76ff6d90e14ee7dce70c7,-6.376,1.0,8.502514569231858,True,c5b58a22687a9b464a76fa8ef63c3bff4d8b33c9369c8b21d1722b289b1dd2fd,f16986bde230b769f0d049b32740390eebe907487d3ede7c28db635cc51aaf06
444,CN=C1CNC=CN=C(CCN=CNCCO)C1=CCC=CNC=CC=CCCCCNCC=NCCl,eb2a3fedfe944b3b2049b1b6b89d6aa4b6cc3069a15058640ce36ea01dd399b2,-4.545,1.0,2.9183354844842655,True,5f337fe2ecc527a257191b78d2ce345359466c6e6f111d21c3bd02790ee953b4,d2f43fbc423461e9d02fbd9330691de6b2cec11d49887f7ec1afcfe4b78de2bf
