smiles,identifier,search_type,database
COc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)nccn3n2)cc1,ZINC15 : ZINC000046005271-DMCH,morgan,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)cc4C(F)(F)F)nccn3n2)cc1,ZINC15 : ZINC000016954703-DMCH,morgan,zinc15
COc1ccc(NC(=O)CSc2nccn3nc(-c4ccc(C)cc4)cc23)c(OC)c1,ZINC15 : ZINC000017051620-DMCH,morgan,zinc15
Cc1ccc(F)cc1NC(=O)CSc1nccn2nc(-c3ccc(F)cc3)cc12,ZINC15 : ZINC000016841454-DMCH,morgan,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4)nccn3n2)cc1,ZINC15 : ZINC000016841612-DMCH,morgan,zinc15
CCc1ccc(NC(=O)CSc2nccn3nc(-c4ccc(C)cc4)cc23)cc1,ZINC15 : ZINC000023119233-DMCH,morgan,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cccc(C(F)(F)F)c4)nccn3n2)cc1,ZINC15 : ZINC000016954717-DMCH,morgan,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4C)nccn3n2)cc1,ZINC15 : ZINC000017025825-DMCH,morgan,zinc15
O=C(CSc1nccn2nc(-c3ccc(F)cc3)cc12)Nc1ccccc1C(F)(F)F,ZINC15 : ZINC000016841432-DMCH,morgan,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(F)cc4Cl)nccn3n2)cc1C,ZINC15 : ZINC000067290007-DMCH,morgan,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C(F)(F)F)nccn3n2)cc1,ZINC15 : ZINC000016841632-DMCH,morgan,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C(F)(F)F)nccn3n2)cc1C,ZINC15 : ZINC000067289710-DMCH,morgan,zinc15
O=C(CSc1nccn2nc(-c3ccc(Cl)cc3)cc12)Nc1cc(F)ccc1F,ZINC15 : ZINC000017156544-DMCH,morgan,zinc15
Cc1ccc(NC(=O)CSc2nccn3nc(-c4ccccc4)cc23)c(Br)c1,ZINC15 : ZINC000017025745-DMCH,morgan,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cc(C)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000017026272-DMCH,morgan,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4C)nccn3n2)cc1,ZINC15 : ZINC000067290380-DMCH,morgan,zinc15
Cc1ccc(NC(=O)CSc2nccn3nc(-c4ccc(C)c(C)c4)cc23)cc1,ZINC15 : ZINC000067289689-DMCH,morgan,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Br)c(C)c4)nccn3n2)cc1,ZINC15 : ZINC000017051564-DMCH,morgan,zinc15
O=C(CSc1nccn2nc(-c3ccc(Cl)cc3)cc12)Nc1ccc(F)cc1F,ZINC15 : ZINC000017156552-DMCH,morgan,zinc15
COC(=O)c1ccc(NC(=O)CSc2nccn3nc(-c4ccc(C)cc4)cc23)cc1,ZINC15 : ZINC000016841137-DMCH,morgan,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4C)nccn3n2)cc1C,ZINC15 : ZINC000067289814-DMCH,morgan,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Br)nccn3n2)cc1,ZINC15 : ZINC000016841650-DMCH,morgan,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cc(C)ccc4OC)nccn3n2)cc1,ZINC15 : ZINC000017026274-DMCH,morgan,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4cc(C)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000067290431-DMCH,morgan,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000016841660-DMCH,morgan,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000017121246-DMCH,morgan,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)cc4F)nccn3n2)cc1C,ZINC15 : ZINC000067289843-DMCH,morgan,zinc15
Cc1ccc(NC(=O)CSc2nccn3nc(-c4ccc(Cl)cc4)cc23)cc1C,ZINC15 : ZINC000017052770-DMCH,morgan,zinc15
Cc1ccc(F)cc1NC(=O)CSc1nccn2nc(-c3ccccc3)cc12,ZINC15 : ZINC000017121259-DMCH,morgan,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000067290377-DMCH,morgan,zinc15
COc1cc(NC(=O)CSc2nccn3nc(-c4ccc(Cl)cc4)cc23)cc(OC)c1,ZINC15 : ZINC000016943225-DMCH,morgan,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C)nccn3n2)cc1,ZINC15 : ZINC000016841608-DMCH,morgan,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4cc(F)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000016841658-DMCH,morgan,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)c(Cl)c4)nccn3n2)cc1,ZINC15 : ZINC000016841645-DMCH,morgan,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)cc4F)nccn3n2)cc1,ZINC15 : ZINC000067290404-DMCH,morgan,zinc15
Cc1cccc(C)c1NC(=O)CSc1nccn2nc(-c3ccc(F)cc3)cc12,ZINC15 : ZINC000016841466-DMCH,morgan,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4c(C)cc(C)cc4C)nccn3n2)cc1,ZINC15 : ZINC000016841703-DMCH,morgan,zinc15
COc1ccc(NC(=O)CSc2nccn3nc(-c4ccc(Cl)cc4)cc23)c(OC)c1,ZINC15 : ZINC000016944648-DMCH,morgan,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4OC)nccn3n2)cc1,ZINC15 : ZINC000016954683-DMCH,morgan,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000017051546-DMCH,espsim_electrostatic,zinc15
O=C(CSc1nccn2nc(-c3ccccc3)cc12)Nc1cc(C(F)(F)F)ccc1Cl,ZINC15 : ZINC000017191759-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000016841644-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1C,ZINC15 : ZINC000067289781-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000016954678-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000017051671-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)cc4C(F)(F)F)nccn3n2)cc1,ZINC15 : ZINC000017051606-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)nccn3n2)cc1,ZINC15 : ZINC000017051562-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Cl)nccn3n2)cc1,ZINC15 : ZINC000017051611-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cccc(C(F)(F)F)c4)nccn3n2)cc1,ZINC15 : ZINC000046005268-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C(F)(F)F)nccn3n2)cc1,ZINC15 : ZINC000017051667-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cccc(Cl)c4C)nccn3n2)cc1,ZINC15 : ZINC000017051654-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4C)nccn3n2)cc1,ZINC15 : ZINC000017051609-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000017051542-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(C)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000017051539-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4F)nccn3n2)cc1,ZINC15 : ZINC000017051674-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(F)ccc4Cl)nccn3n2)cc1C,ZINC15 : ZINC000067290009-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)cc4)nccn3n2)cc1,ZINC15 : ZINC000017051591-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C)nccn3n2)cc1,ZINC15 : ZINC000017051658-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(F)cc4F)nccn3n2)cc1,ZINC15 : ZINC000017051618-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(F)ccc4F)nccn3n2)cc1,ZINC15 : ZINC000017051549-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)c(Cl)c4)nccn3n2)cc1,ZINC15 : ZINC000017051570-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Cl)nccn3n2)cc1,ZINC15 : ZINC000016841692-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Br)nccn3n2)cc1,ZINC15 : ZINC000017051602-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4cc(F)ccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000067290559-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Cl)nccn3n2)cc1,ZINC15 : ZINC000017026186-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4c(C)cc(C)cc4C)nccn3n2)cc1,ZINC15 : ZINC000017051528-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Br)cc4F)nccn3n2)cc1,ZINC15 : ZINC000017051614-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C(F)(F)F)cc4)nccn3n2)cc1C,ZINC15 : ZINC000067290010-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(F)cc4)nccn3n2)cc1,ZINC15 : ZINC000017051593-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Cl)nccn3n2)cc1,ZINC15 : ZINC000067290383-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cccc(Cl)c4)nccn3n2)cc1,ZINC15 : ZINC000017051640-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000016841621-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4Cl)nccn3n2)cc1C,ZINC15 : ZINC000067289687-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4c(C)cccc4C)nccn3n2)cc1,ZINC15 : ZINC000017051531-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C(F)(F)F)cc4)nccn3n2)cc1,ZINC15 : ZINC000067290561-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C(C)C)cc4)nccn3n2)cc1,ZINC15 : ZINC000017051588-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)nccn3n2)cc1,ZINC15 : ZINC000016841671-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)cc4C(F)(F)F)nccn3n2)cc1,ZINC15 : ZINC000016841702-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000016954732-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C#N)nccn3n2)cc1,ZINC15 : ZINC000017051661-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)c(C)c4)nccn3n2)cc1,ZINC15 : ZINC000017051567-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cccc(C)c4)nccn3n2)cc1,ZINC15 : ZINC000017051631-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Br)cc4)nccn3n2)cc1,ZINC15 : ZINC000046005265-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cccc(C(F)(F)F)c4)nccn3n2)cc1C,ZINC15 : ZINC000067289643-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4cccc(C(F)(F)F)c4)nccn3n2)cc1,ZINC15 : ZINC000046005343-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4C)nccn3n2)cc1,ZINC15 : ZINC000016841662-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)c(F)c4)nccn3n2)cc1,ZINC15 : ZINC000017051579-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cccc(F)c4)nccn3n2)cc1,ZINC15 : ZINC000016841135-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)nccn3n2)cc1,ZINC15 : ZINC000046005271-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)cc4C(F)(F)F)nccn3n2)cc1,ZINC15 : ZINC000016954703-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000067290276-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4)nccn3n2)cc1,ZINC15 : ZINC000016841612-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cccc(C(F)(F)F)c4)nccn3n2)cc1,ZINC15 : ZINC000016954717-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4C)nccn3n2)cc1,ZINC15 : ZINC000017025825-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C(F)(F)F)nccn3n2)cc1C,ZINC15 : ZINC000067289710-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(F)cc4Cl)nccn3n2)cc1C,ZINC15 : ZINC000067290007-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C(F)(F)F)nccn3n2)cc1,ZINC15 : ZINC000016841632-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4cccc(Cl)c4C)nccn3n2)cc1,ZINC15 : ZINC000016841707-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4)nccn3n2)cc1,ZINC15 : ZINC000017042119-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4cccc(C(F)(F)F)c4)nccn3n2)cc1,ZINC15 : ZINC000067290237-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4C)nccn3n2)cc1,ZINC15 : ZINC000067290380-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cc(C)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000017026272-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C(F)(F)F)nccn3n2)cc1,ZINC15 : ZINC000016954730-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cccc(Cl)c4C)nccn3n2)cc1,ZINC15 : ZINC000016991351-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Br)c(C)c4)nccn3n2)cc1,ZINC15 : ZINC000017051564-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4C)nccn3n2)cc1C,ZINC15 : ZINC000067289814-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4)nccn3n2)cc1,ZINC15 : ZINC000067290278-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4cc(C)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000067290431-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cc(C)ccc4OC)nccn3n2)cc1,ZINC15 : ZINC000017026274-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000016841660-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cccc(Cl)c4C)nccn3n2)cc1C,ZINC15 : ZINC000067289882-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Br)nccn3n2)cc1,ZINC15 : ZINC000016841650-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4cccc(Cl)c4C)nccn3n2)cc1,ZINC15 : ZINC000067290438-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4ccc(F)cc4Cl)nccn3n2)cc1,ZINC15 : ZINC000067290554-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C(F)(F)F)nccn3n2)cc1,ZINC15 : ZINC000067290295-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Br)nccn3n2)cc1,ZINC15 : ZINC000017025743-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)cc4F)nccn3n2)cc1C,ZINC15 : ZINC000067289843-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000017121246-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)cc(Cl)c4)nccn3n2)cc1C,ZINC15 : ZINC000067290027-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000067290377-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Br)nccn3n2)cc1,ZINC15 : ZINC000067290564-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)c(Cl)c4)nccn3n2)cc1C,ZINC15 : ZINC000067289701-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C)nccn3n2)cc1,ZINC15 : ZINC000016841608-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4cc(F)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000016841658-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cccc(C#N)c4)nccn3n2)cc1,ZINC15 : ZINC000017051634-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)c(Cl)c4)nccn3n2)cc1,ZINC15 : ZINC000016841645-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)cc4F)nccn3n2)cc1,ZINC15 : ZINC000067290404-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4cc(C)ccc4OC)nccn3n2)cc1,ZINC15 : ZINC000067290519-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4cc(C)c(Cl)cc4OC)nccn3n2)cc1,ZINC15 : ZINC000072328565-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C)nccn3n2)cc1C,ZINC15 : ZINC000067289797-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4c(C)cc(C)cc4C)nccn3n2)cc1,ZINC15 : ZINC000016841703-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4F)nccn3n2)cc1C,ZINC15 : ZINC000072328548-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C)nccn3n2)cc1,ZINC15 : ZINC000017135951-DMCH,espsim_electrostatic,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4F)nccn3n2)cc1,ZINC15 : ZINC000016841627-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)cc(Cl)c4)nccn3n2)cc1,ZINC15 : ZINC000067290579-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cc(F)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000017121252-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)c(Cl)c4)nccn3n2)cc1,ZINC15 : ZINC000017120625-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4OC)nccn3n2)cc1,ZINC15 : ZINC000016954683-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(F)c(Cl)c4)nccn3n2)cc1C,ZINC15 : ZINC000072328549-DMCH,espsim_electrostatic,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000017051546-DMCH,espsim_shape,zinc15
O=C(CSc1nccn2nc(-c3ccccc3)cc12)Nc1cc(C(F)(F)F)ccc1Cl,ZINC15 : ZINC000017191759-DMCH,espsim_shape,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000016841644-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1C,ZINC15 : ZINC000067289781-DMCH,espsim_shape,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000016954678-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000017051671-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)cc4C(F)(F)F)nccn3n2)cc1,ZINC15 : ZINC000017051606-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)nccn3n2)cc1,ZINC15 : ZINC000017051562-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Cl)nccn3n2)cc1,ZINC15 : ZINC000017051611-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cccc(C(F)(F)F)c4)nccn3n2)cc1,ZINC15 : ZINC000046005268-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C(F)(F)F)nccn3n2)cc1,ZINC15 : ZINC000017051667-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cccc(Cl)c4C)nccn3n2)cc1,ZINC15 : ZINC000017051654-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4C)nccn3n2)cc1,ZINC15 : ZINC000017051609-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(Cl)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000017051542-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(C)ccc4C)nccn3n2)cc1,ZINC15 : ZINC000017051539-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4F)nccn3n2)cc1,ZINC15 : ZINC000017051674-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(F)ccc4Cl)nccn3n2)cc1C,ZINC15 : ZINC000067290009-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccccc4C)nccn3n2)cc1,ZINC15 : ZINC000017051658-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(F)cc4F)nccn3n2)cc1,ZINC15 : ZINC000017051618-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(F)ccc4F)nccn3n2)cc1,ZINC15 : ZINC000017051549-DMCH,espsim_shape,zinc15
CCc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Cl)nccn3n2)cc1,ZINC15 : ZINC000016841692-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Br)nccn3n2)cc1,ZINC15 : ZINC000017051602-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2cc3c(SCC(=O)Nc4cc(F)ccc4Cl)nccn3n2)cc1,ZINC15 : ZINC000067290559-DMCH,espsim_shape,zinc15
COc1ccc(-c2cc3c(SCC(=O)Nc4ccc(C)cc4Cl)nccn3n2)cc1,ZINC15 : ZINC000017026186-DMCH,espsim_shape,zinc15
Cc1ccc(-c2cc3c(SCC(=O)Nc4c(C)cc(C)cc4C)nccn3n2)cc1,ZINC15 : ZINC000017051528-DMCH,espsim_shape,zinc15
