smile,score_1syh,score_6y2f,score_4lde
C=CCc1cc(CNC2CCCCC2O)cc(OC)c1O,-5.8,-6.4,-9.0
Cc1cccc(F)c1CNC1CCC(O)(C(C)C)CC1,-4.9,-6.1,-9.0
Cc1ccc(F)c(CNC2CCC(O)(C(C)C)CC2)c1F,-2.8,-6.7,-9.3
C=CCc1cc(CN[C@@H]2CCCC[C@H]2O)cc(OC)c1O,-6.2,-5.9,-8.5
C=CCc1cc(CN[C@@H]2CCCC[C@@H]2O)cc(OC)c1O,-4.9,-6.1,-8.4
C=CCc1cc(CN[C@H]2CCCC[C@@H]2O)cc(OC)c1O,-5.8,-6.1,-9.0
C=CCc1cc(CNC2CCC(O)C(C)(C)C2)cc(OC)c1O,-3.5,-6.3,-9.0
C=CCc1cc(CNC2C(C)CCCC2C)cc(OC)c1O,-4.1,-6.0,-8.8
Cc1cc(Br)cc(CNC2CCC(O)C(C)(C)C2)c1,-4.9,-5.8,-9.4
C#CCOc1cccc(Cl)c1CNC1CCC(O)(C(C)C)CC1,10000,10000,10000
CC(N[C@H]1CC[C@H](CO)CC1)c1ccc(OC(C)(C)C)cc1,-0.5,-5.7,-8.9
COc1c(C=C(Br)Br)cc2c(c1OC)OCO2,-5.1,-4.7,-7.3
C=CCN(CCC#N)Cc1cc2c(cc1OC)OCO2,-5.3,-5.1,-7.1
COc1cc(CN(C)CC[NH3+])cc2c1OCO2,10000,10000,10000
CC[N@H+](Cc1cc2c(cc1OC)OCO2)[C@@H](C)C(C)C,10000,10000,10000
CC[N@@H+](Cc1cc2c(cc1OC)OCO2)[C@@H](C)C(C)C,10000,10000,10000
CC[N@H+](Cc1cc2c(cc1OC)OCO2)[C@H](C)C(C)C,10000,10000,10000
CC[N@@H+](Cc1cc2c(cc1OC)OCO2)[C@H](C)C(C)C,10000,10000,10000
CNCc1cc(OC)c2c(c1)OCO2,-7.1,-4.7,-6.8
CCN(CC)Cc1cc(OC)c2c(c1)OCO2,-7.4,-4.9,-7.1
CC[C@@H](C)NCc1cc(OC)c2c(c1)OCO2,-7.4,-5.4,-7.6
CCC(C)NCc1cc(OC)c2c(c1)OCO2,-7.4,-5.4,-7.6
CC[C@H](C)NCc1cc(OC)c2c(c1)OCO2,-7.1,-5.4,-7.5
CCCC[N@@H+](C)Cc1cc2c(cc1OC)OCO2,10000,10000,10000
CCCC[N@H+](CC)Cc1cc2c(cc1OC)OCO2,10000,10000,10000
CC[N@H+](Cc1cc2c(cc1OC)OCO2)CC(C)(C)C,10000,10000,10000
CC[N@@H+](Cc1cc2c(cc1OC)OCO2)CC(C)(C)C,10000,10000,10000
CCCC[N@@H+](CC)Cc1cc2c(cc1OC)OCO2,10000,10000,10000
CC[N@H+](CCCO)Cc1cc2c(cc1OC)OCO2,10000,10000,10000
CC[N@@H+](CCCO)Cc1cc2c(cc1OC)OCO2,10000,10000,10000
CC[N@@H+](Cc1cc2c(cc1OC)OCO2)C[C@@H](C)OC,10000,10000,10000
CC[N@@H+](Cc1cc2c(cc1OC)OCO2)C[C@H](C)OC,10000,10000,10000
CC[N@H+](Cc1cc2c(cc1OC)OCO2)C[C@@H](C)OC,10000,10000,10000
CC[N@H+](Cc1cc2c(cc1OC)OCO2)C[C@H](C)OC,10000,10000,10000
CCN(Cc1cc2c(cc1OC)OCO2)[C@H](C)CO,-6.0,-5.4,-7.3
CCN(Cc1cc2c(cc1OC)OCO2)[C@@H](C)CO,-5.8,-5.3,-6.9
CC[N@H+](CCSC)Cc1cc2c(cc1OC)OCO2,10000,10000,10000
CC[N@@H+](CCSC)Cc1cc2c(cc1OC)OCO2,10000,10000,10000
CC[NH+](CC)Cc1cc2c(cc1OCCOC)OCO2,10000,10000,10000
CC(C)OCCc1cccc2c1OCO2,-7.2,-5.1,-7.6
COc1c(C[C@@H](O)CC#N)cc2c(c1OC)OCO2,-6.8,-5.4,-6.7
COc1c(C[C@H](O)CC#N)cc2c(c1OC)OCO2,-6.7,-5.2,-6.9
C=C(CO)c1cc(OC)c2c(c1)OCO2,-8.2,-5.2,-7.7
C=C(C)c1cc(OC)c2c(c1)OCO2,-8.0,-4.8,-7.2
C=C(CN)c1cc(OC)c2c(c1)OCO2,-8.1,-5.1,-7.5
C=C(c1cc(OC)c2c(c1)OCO2)C(C)(C)C,-7.2,-5.3,-7.2
C=C(c1cc(OC)c2c(c1)OCO2)[C@@H](C)O,-7.7,-5.5,-8.0
COC(=O)c1cc(Br)cc2c1OCO2,-7.6,-4.7,-7.3
COc1cc2c(cc1CNCC(F)F)OCO2,-7.6,-5.3,-7.0
[NH3+]Cc1cc(Br)cc2c1OCO2,10000,10000,10000
COc1cc(C(=O)NCCO)c(OC)c2c1OCO2,-7.3,-5.5,-7.6
C=CCCCCOc1cc(Cl)c2c(c1)OCO2,-7.3,-4.7,-7.2
CCC=Cc1cc(OC)c2c(c1)OCO2,-6.5,-4.9,-7.7
C=CCCOc1cc(Cl)c2c(c1)OCO2,-6.7,-4.7,-7.0
C=C(COC)c1cc(OC)c2c(c1)OCO2,-7.3,-5.0,-6.9
C=CCCCOc1cc(Cl)c2c(c1)OCO2,-7.2,-4.7,-7.1
C=C(COC(C)C)c1cc(OC)c2c(c1)OCO2,-7.4,-5.4,-7.6
C=C(COC)c1cc(Cl)c2c(c1)OCO2,-7.2,-5.0,-7.1
CCOc1cc(Cl)c2c(c1)OCO2,-7.2,-4.4,-6.5
COCCCOc1cc(Cl)c2c(c1)OCO2,-6.9,-4.9,-6.6
C=C(CCOC(C)=O)c1cc(OC)c2c(c1)OCO2,-8.1,-5.2,-7.8
CCCOc1cc(Cl)c2c(c1)OCO2,-6.8,-4.7,-6.7
CC(C)=CCCOc1ccc2ccc(=O)oc2c1,-7.4,-5.4,-9.1
CC(C)=CC[C@H](O)/C(C)=C/COc1ccc2ccc(=O)oc2c1,-5.3,-5.8,-10.2
CC(C)=CC[C@@H](O)/C(C)=C/COc1ccc2ccc(=O)oc2c1,-6.1,-5.6,-10.2
COCC(C)=CCOc1ccc2ccc(=O)oc2c1,-7.2,-5.6,-8.7
CC(C)=C[C@H](O)C/C(C)=C/COc1ccc2ccc(=O)oc2c1,-5.0,-6.0,-10.3
CC(C)=C[C@@H](O)C/C(C)=C/COc1ccc2ccc(=O)oc2c1,-5.8,-5.5,-10.1
CC(C)=CCNC(=O)COc1ccc2ccc(=O)oc2c1,-7.4,-5.3,-9.6
C/C(=C/COc1ccc2ccc(=O)oc2c1)CCC(=O)C(C)(C)O,-4.8,-6.3,-10.4
C/C(=C\COc1ccc2ccc(=O)oc2c1)C/C=C/C(C)(C)O,-4.8,-6.1,-10.3
C/C(=C\COc1ccc2ccc(=O)oc2c1)CCC(=O)C(C)(C)O,-5.9,-6.0,-10.3
O=c1ccc2ccc(OC/C=C\Cl)cc2o1,-6.7,-5.4,-8.3
O=c1ccc2ccc(OC/C=C/Cl)cc2o1,-7.0,-5.2,-8.2
C=C(C)[C@H](O)CC/C(C)=C/COc1ccc2ccc(=O)oc2c1,-5.5,-5.8,-9.9
C=C(C)[C@@H](O)CC/C(C)=C/COc1ccc2ccc(=O)oc2c1,-5.6,-5.9,-9.9
C/C(=C\COc1ccc2ccc(=O)oc2c1)CC[C@@H](O)C(C)(C)O,-5.6,-6.1,-10.3
C/C(=C\COc1ccc2ccc(=O)oc2c1)CC[C@H](O)C(C)(C)O,-5.6,-6.0,-10.3
COC(C)(C)/C=C/C/C(C)=C/COc1ccc2ccc(=O)oc2c1,-3.3,-5.5,-10.1
CC(C)=C(F)COc1ccc2ccc(=O)oc2c1,-6.5,-5.9,-9.4
CC(Cl)=CCOC(=O)COc1ccc2ccc(=O)oc2c1,-7.3,-5.3,-8.9
CCCCOc1ccc2ccc(=O)oc2c1,-7.0,-5.3,-8.3
CC(C)(O)COc1ccc2ccc(=O)oc2c1,-6.6,-6.2,-9.2
CCOCCOc1ccc2ccc(=O)oc2c1,-7.0,-5.1,-8.0
CC(C)=CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,-6.0,-6.2,-9.8
CCC(C)=CCOC(=O)COc1ccc2ccc(=O)oc2c1,-6.9,-5.2,-9.0
CC(C)=CCOc1ccc2c(C)c(C)c(=O)oc2c1,-5.0,-6.1,-9.7
O=c1ccc2ccc(OCCCO)cc2o1,-6.9,-5.4,-8.2
COC(=O)COc1ccc2ccc(=O)oc2c1,-7.4,-5.7,-8.1
C=C(CC)COc1ccc2ccc(=O)oc2c1,-6.9,-5.4,-8.7
CCOCCCOc1ccc2ccc(=O)oc2c1,-7.4,-5.1,-8.1
CC(=O)CCCCCOc1ccc2ccc(=O)oc2c1,-7.5,-5.3,-8.8
CC(C)=CCC[C@@H](C)NC(=O)COc1ccc2ccc(=O)oc2c1,-4.7,-6.2,-9.6
CC(C)=CCC[C@H](C)NC(=O)COc1ccc2ccc(=O)oc2c1,-6.2,-5.5,-9.8
COCCCOc1ccc2ccc(=O)oc2c1,-7.1,-5.1,-7.9
COCCCCOc1ccc2ccc(=O)oc2c1,-7.2,-5.2,-8.2
NC(=O)COc1ccc2ccc(=O)oc2c1,-8.5,-5.9,-8.4
CC[C@@H](O)COc1ccc2ccc(=O)oc2c1,-6.9,-5.5,-8.8
CC(C)(C)C(=O)COc1ccc2ccc(=O)oc2c1,-5.6,-6.0,-8.9
CC[C@H](O)COc1ccc2ccc(=O)oc2c1,-7.2,-5.8,-8.8
CC(C)[C@H](O)COc1ccc2ccc(=O)oc2c1,-7.5,-5.9,-9.3
O=c1ccc2ccc(OC/C(Cl)=C\Cl)cc2o1,-6.6,-5.6,-8.6
CC(C)C(=O)COc1ccc2ccc(=O)oc2c1,-7.3,-5.8,-8.8
CC(C)[C@@H](O)COc1ccc2ccc(=O)oc2c1,-6.8,-5.9,-8.8
CNC(=O)COc1ccc2ccc(=O)oc2c1,-7.2,-5.6,-8.8
CN(C)C(=O)COc1ccc2ccc(=O)oc2c1,-6.1,-5.7,-8.7
CC(C)(O)CCOc1ccc2ccc(=O)oc2c1,-6.8,-5.9,-9.1
C[C@H](O)CCOc1ccc2ccc(=O)oc2c1,-7.5,-5.7,-8.7
C[C@H](CO)COc1ccc2ccc(=O)oc2c1,-6.5,-5.9,-8.7
C[C@@H](CO)COc1ccc2ccc(=O)oc2c1,-6.5,-6.0,-8.8
O=c1ccc2ccc(OC/C(Cl)=C/Cl)cc2o1,-7.0,-5.7,-8.6
C[Si](C)(C)COc1ccc2ccc(=O)oc2c1,-5.2,-6.1,-8.9
C[C@@H](O)CCOc1ccc2ccc(=O)oc2c1,-7.1,-5.6,-8.7
C=C(Cl)COc1ccc2ccc(=O)oc2c1,-6.6,-5.5,-8.3
CCCCCCOc1ccc2ccc(=O)oc2c1,-7.6,-5.0,-8.5
CCCCCCCCOc1ccc2ccc(=O)oc2c1,-6.9,-4.8,-8.5
C=C(Br)COc1ccc2ccc(=O)oc2c1,-6.1,-5.4,-8.3
COCCCCCOc1ccc2ccc(=O)oc2c1,-7.3,-4.9,-8.3
CC(C)CCOc1ccc2ccc(=O)oc2c1,-7.4,-5.3,-8.7
COC(C)(C)CCOc1ccc2ccc(=O)oc2c1,-5.7,-5.6,-8.6
C[C@H](O)CCCOc1ccc2ccc(=O)oc2c1,-7.4,-5.8,-8.8
C[C@@H](O)CCCOc1ccc2ccc(=O)oc2c1,-7.3,-5.6,-8.7
CC(C)(C)OCCOc1ccc2ccc(=O)oc2c1,-5.7,-5.3,-8.5
CSCCCOc1ccc2ccc(=O)oc2c1,-6.7,-5.0,-7.9
CC(C)OCCOc1ccc2ccc(=O)oc2c1,-6.9,-5.4,-8.1
CO[C@H](C)COc1ccc2ccc(=O)oc2c1,-6.8,-5.7,-8.0
CC[C@@H](C)COc1ccc2ccc(=O)oc2c1,-6.7,-5.7,-8.6
CO[C@@H](C)COc1ccc2ccc(=O)oc2c1,-6.4,-5.8,-8.1
CC(C)CCCOc1ccc2ccc(=O)oc2c1,-6.9,-5.1,-8.5
CC(C)(C)SCOc1ccc2ccc(=O)oc2c1,-5.6,-5.4,-8.5
CSC[C@@H](O)COc1ccc2ccc(=O)oc2c1,-6.5,-5.7,-8.3
CC(C)[C@@H](O)CCOc1ccc2ccc(=O)oc2c1,-7.4,-5.9,-9.1
CSC[C@H](O)COc1ccc2ccc(=O)oc2c1,-6.5,-5.6,-8.4
CC(C)[C@H](O)CCOc1ccc2ccc(=O)oc2c1,-7.3,-6.0,-9.3
CC(C)(C)OCCCCOc1ccc2ccc(=O)oc2c1,-6.3,-5.5,-8.9
CC(C)(C)OCCCOc1ccc2ccc(=O)oc2c1,-6.6,-5.4,-8.8
CC(C)OCCCOc1ccc2ccc(=O)oc2c1,-7.1,-5.4,-8.5
CC[NH+](CC)CCOc1ccc2ccc(=O)oc2c1,10000,10000,10000
CCCCOCCOc1ccc2ccc(=O)oc2c1,-7.2,-4.8,-7.9
CCC(F)(F)COc1ccc2ccc(=O)oc2c1,-7.5,-5.6,-8.8
CC(C)CC[C@H](O)COc1ccc2ccc(=O)oc2c1,-7.7,-5.9,-9.1
CCOC[C@H](O)COc1ccc2ccc(=O)oc2c1,-7.3,-5.6,-8.4
CCOC[C@@H](O)COc1ccc2ccc(=O)oc2c1,-6.8,-5.5,-8.5
CC(C)CC[C@@H](O)COc1ccc2ccc(=O)oc2c1,-7.0,-5.4,-9.2
[NH3+]CCCCCCCOc1ccc2ccc(=O)oc2c1,10000,10000,10000
CO[C@H](C)CCOc1ccc2ccc(=O)oc2c1,-7.2,-5.7,-8.1
CO[C@@H](C)CCOc1ccc2ccc(=O)oc2c1,-6.9,-5.5,-8.3
CC(F)(F)CCCOc1ccc2ccc(=O)oc2c1,-7.6,-5.7,-9.2
CCO[C@H](C)COc1ccc2ccc(=O)oc2c1,-6.6,-5.3,-8.1
CCO[C@@H](C)COc1ccc2ccc(=O)oc2c1,-7.0,-5.4,-8.2
CC[C@@H](COc1ccc2ccc(=O)oc2c1)OC,-6.2,-5.7,-8.2
CC[C@H](COc1ccc2ccc(=O)oc2c1)OC,-6.7,-5.5,-8.0
CC(C)(C)SCCOc1ccc2ccc(=O)oc2c1,-5.4,-5.5,-8.7
CC(C)SCCOc1ccc2ccc(=O)oc2c1,-6.5,-5.1,-8.3
CC(=O)NCCOc1ccc2ccc(=O)oc2c1,-7.6,-5.7,-8.6
CCCC(=O)COc1ccc2ccc(=O)oc2c1,-7.3,-5.5,-8.5
CCOC(=O)COc1ccc2ccc(=O)oc2c1,-7.2,-5.6,-8.3
CCNC(=O)COc1ccc2ccc(=O)oc2c1,-7.4,-5.5,-8.8
COCCC(=O)COc1ccc2ccc(=O)oc2c1,-7.1,-5.4,-8.2
O=c1ccc2ccc(OCCC(F)(F)F)cc2o1,-7.3,-5.7,-8.8
C=CCCC(=O)COc1ccc2ccc(=O)oc2c1,-7.4,-5.1,-8.3
N#CCCCOc1ccc2ccc(=O)oc2c1,-7.0,-5.4,-8.0
CC[C@H](C)Oc1ccc2ccc(=O)oc2c1,-6.3,-5.4,-8.5
CC[C@@H](C)Oc1ccc2ccc(=O)oc2c1,-6.9,-5.4,-8.4
CC(C)[C@@H](C)Oc1ccc2ccc(=O)oc2c1,-6.7,-5.7,-9.0
CC(C)[C@H](C)Oc1ccc2ccc(=O)oc2c1,-5.5,-6.0,-8.8
COC[C@@H](C)Oc1ccc2ccc(=O)oc2c1,-7.0,-5.2,-8.2
CCC=CCOc1ccc2ccc(=O)oc2c1,-7.6,-5.3,-8.8
CC(=CCO)COc1ccc2ccc(=O)oc2c1,-6.7,-6.1,-9.3
CC(C)=C(Br)COc1ccc2ccc(=O)oc2c1,-4.8,-5.7,-9.5
CC(O)COc1ccc2ccc(=O)oc2c1,-7.4,-5.9,-8.6
CC(C)=C(C)COC(=O)COc1ccc2ccc(=O)oc2c1,-6.6,-5.9,-9.4
CCCCCOc1ccc2ccc(=O)oc2c1,-7.4,-4.8,-8.5
C=C(F)COc1ccc2ccc(=O)oc2c1,-7.1,-5.5,-8.5
CCC(O)COc1ccc2ccc(=O)oc2c1,-6.9,-5.9,-8.6
COc1ccc2nc(N(C)C)nc(C)c2c1,-5.9,-5.3,-7.0
COc1ccc2nc(N(C)C(C)C)nc(C)c2c1,-3.2,-5.7,-7.5
COc1ccc2nc(N(C)C(C)(C)C)nc(C)c2c1,-2.0,-5.3,-7.7
COc1ccc2nc(N(C)CC[NH3+])nc(C)c2c1,10000,10000,10000
COc1ccc2nc(C)nc(N(C)CC(C)C)c2c1,-5.5,-5.7,-7.7
COc1ccc2nc(C)nc(N(C)CCO)c2c1,-6.9,-5.5,-7.1
COc1cc2nc(N)nc(N)c2cc1OC,-8.6,-5.4,-7.7
COc1ccc2nc(C)nc(N(C)C[C@@H](C)O)c2c1,-6.8,-5.8,-7.6
COc1ccc2nc(C)nc(N(C)C[C@H](C)O)c2c1,-6.5,-5.6,-7.7
COc1ccc2nc(N(C)C)ncc2c1,-6.0,-5.0,-6.7
COCCc1ccc2nc(N)ncc2c1,-7.5,-5.1,-7.2
Cc1ccc2nc(N(C)C)nc(N)c2c1,-6.4,-5.4,-7.8
COc1ccc2c(N)nc(N)nc2c1OC,-8.4,-5.3,-7.1
Cc1ccc2nc(C(Cl)(Cl)Cl)nc(N)c2c1,-4.4,-5.6,-8.2
CC(C)Cc1ccc2nc(N)ncc2c1,-7.5,-5.3,-8.1
COc1cc2nc(N(C)[C@H](C)C(C)C)nc(N)c2cc1OC,0.4,-5.8,-8.8
COc1cc2nc(N(C)[C@@H](C)C(C)C)nc(N)c2cc1OC,0.9,-6.0,-8.5
CCCCc1ccc2nc(N)ncc2c1,-7.4,-5.1,-7.7
CC[C@H](C)c1ccc2nc(N)ncc2c1,-6.8,-5.2,-8.0
CC[C@@H](C)c1ccc2nc(N)ncc2c1,-6.7,-5.2,-8.0
COc1cc2nc(N(C)[C@@H](C)C(C)(C)C)nc(N)c2cc1OC,2.4,-5.8,-8.7
COc1cc2nc(N(C)[C@H](C)C(C)(C)C)nc(N)c2cc1OC,1.3,-5.9,-8.7
COc1cc2nc(CCC(C)(C)C)nc(N)c2cc1OC,0.0,-5.8,-8.7
COc1cc2nc(NCCCC(C)C)nc(N)c2cc1OC,-2.0,-5.6,-8.6
COc1cc2nc(NCC(C)C)nc(N)c2cc1OC,-3.9,-5.8,-8.3
COc1cc2nc(NCC(C)(C)C)nc(N)c2cc1OC,-0.7,-5.8,-8.7
COc1cc2nc(N(C)CCO)nc(N)c2cc1OC,-4.0,-5.9,-7.6
COc1cc2nc(N(C)CC(C)C)nc(N)c2cc1OC,-1.9,-5.8,-8.2
COc1cc2nc(N(C)CC(C)(C)C)nc(N)c2cc1OC,1.4,-5.8,-8.2
COc1cc2nc(NCC=C(C)C)nc(N)c2cc1OC,-3.5,-5.8,-8.8
COc1cc2nc(NCCC(C)C)nc(N)c2cc1OC,-3.4,-5.7,-8.4
COc1cc2nc(NCC(C)(C)O)nc(N)c2cc1OC,-3.2,-6.1,-8.8
CNc1nc(C)nc2ccc(OC)cc12,-8.2,-5.2,-7.0
C=Cc1nc(C)nc2ccc(OC)cc12,-7.8,-5.0,-7.3
C=Cc1nc(C)c2ccc(OC)cc2n1,-8.1,-5.0,-7.3
COc1ccc2nc(C)nc(NCCO)c2c1,-6.8,-5.8,-7.1
COc1ccc2nc(C)nc(NCCF)c2c1,-7.3,-5.3,-7.3
CNc1ncnc2c(OC)cc(OC)cc12,-7.3,-5.1,-6.8
C=C(C)c1ccc2ncnc(OC)c2c1,-7.3,-5.2,-7.9
CNc1ncnc2cc(C(=O)OC)ccc12,-7.0,-5.1,-7.9
CNc1ncnc2cc(F)c(OC)cc12,-7.8,-5.3,-7.5
COc1cccc2cnc(N(C)C)nc12,-6.4,-4.9,-7.1
COc1cc(O)ccc1C=CC(=O)c1ccccc1,-4.2,-5.9,-9.4
COc1cc(O)ccc1C=CC(=O)c1c(O)cc(F)cc1F,-2.9,-6.4,-9.9
COc1ccc(C(=O)C=Cc2cc(O)cc(F)c2)cc1O,-0.6,-6.5,-9.6
COc1cc(C=CC(=O)c2ccc(O)cc2O)ccc1F,-0.8,-6.8,-10.7
COc1cc(C(=O)C=Cc2cc(O)cc(F)c2)ccc1O,-2.5,-6.6,-10.1
COc1cc(O)ccc1C=CC(=O)c1ccccc1I,10000,10000,10000
COc1cc(O)ccc1C=CC(=O)c1ccc(O)cc1,-2.7,-6.5,-9.3
COc1cc(C(=O)C=Cc2ccc(O)cc2OC)ccc1O,-2.1,-6.3,-9.8
O=C(C=Cc1cccc(O)c1)c1ccccc1O,-6.0,-6.4,-10.1
COc1cc(C(=O)C=Cc2cccc(O)c2)ccc1S(C)(=O)=O,6.0,-6.3,-9.2
COc1cc(C=CC(=O)c2cc(O)ccc2O)ccc1F,-2.0,-6.7,-10.1
COc1ccc(C(=O)C=Cc2cc(O)cc(F)c2)cc1F,-2.1,-6.4,-9.8
COc1cc(C(=O)C=Cc2cc(O)cc(F)c2)ccc1F,-3.2,-6.5,-10.0
COc1cc(O)ccc1C=CC(=O)c1ccc(OC)c(OC)c1,-1.4,-6.3,-8.9
COc1ccc(C=CC(=O)c2cccc(O)c2)cc1F,-2.3,-6.2,-10.2
COc1cc(C=CC(=O)c2cccc(O)c2)ccc1F,-2.6,-6.3,-10.2
COc1cc(O)ccc1C=CC(=O)c1cccc(Br)c1,-3.7,-6.0,-9.7
COc1cc(O)ccc1C=CC(=O)c1ccc(O)c(F)c1,-2.1,-6.4,-9.7
COc1cc(C(=O)C=Cc2ccc(O)cc2)ccc1S(C)(=O)=O,4.2,-6.1,-9.0
COc1cc(O)ccc1C=CC(=O)c1cc(F)cc(F)c1,-4.2,-6.6,-9.4
COc1cc(O)ccc1C=CC(=O)c1ccc(Br)cc1,-0.6,-6.0,-9.0
COc1ccc(C(=O)C=Cc2cccc(C(=O)O)c2)cc1O,0.4,-6.7,-10.0
COc1ccc(C=CC(=O)c2ccccc2F)cc1O,-2.1,-6.2,-9.9
COc1ccc(C=CC(=O)c2ccccc2I)cc1O,10000,10000,10000
COc1ccc(C=CC(=O)c2c(F)cccc2Cl)cc1O,-1.6,-6.1,-10.1
COc1ccc(C(=O)C=Cc2ccc(O)cc2)cc1F,-2.4,-6.0,-9.6
COc1ccc(C(=O)C=Cc2ccc(C(=O)O)cc2)cc1OC,4.4,-6.6,-9.6
COc1ccccc1C=CC(=O)c1ccc(C)cc1O,-4.0,-5.9,-9.5
COCc1cccc(C=CC(=O)c2cc(O)ccc2OC)c1,-1.5,-6.3,-10.2
COc1ccc(C=CC(=O)c2cccc(C)c2)cc1O,-1.8,-6.2,-9.8
COc1cc(C=CC(=O)c2cc(C)cc(C)c2)ccc1O,0.1,-6.4,-9.5
COc1ccc(C)cc1C(=O)C=Cc1ccc(C(=O)O)cc1,1.9,-6.1,-9.9
COc1cc(C)c(C(=O)C=Cc2ccc(C(=O)O)cc2)cc1OC,5.1,-6.5,-9.2
COc1cccc(C=CC(=O)c2cc(OC)ccc2O)c1,-2.8,-6.3,-9.3
COc1cc(C=CC(=O)c2ccc(C)cc2)ccc1O,-0.3,-6.2,-9.4
Cc1ccccc1C(=O)C=Cc1cccc(O)c1,-4.9,-6.2,-10.3
COc1cc(C(=O)C=Cc2cccc(C#N)c2)ccc1O,-0.8,-6.1,-9.8
COc1ccc(C(=O)C=Cc2cccc(C#N)c2)cc1O,-0.2,-6.0,-9.5
COc1cc(C=CC(=O)c2cccc(Cl)c2)ccc1O,-2.2,-6.1,-9.7
COc1ccc(C(=O)C=Cc2ccc(O)c(C(=O)O)c2)cc1OC,1.6,-6.9,-10.0
COc1ccc(C(=O)C=Cc2cccc(C(=O)O)c2)cc1C,0.9,-6.6,-10.2
COc1ccc(C=CC(=O)c2cccc(O)c2)cc1Br,0.3,-6.4,-10.0
COc1ccc(C=CC(=O)c2cccc(Cl)c2)cc1O,-1.4,-6.1,-9.6
COc1ccc(C=CC(=O)c2ccc(O)cc2)cc1F,-1.0,-6.0,-10.6
COc1ccc(C=CC(=O)c2cc(O)ccc2OC)cc1C,0.1,-6.4,-10.2
COc1cc(C=CC(=O)c2cc(Cl)cc(Cl)c2)ccc1O,0.5,-6.3,-9.3
COc1cc(C=CC(=O)c2ccc(Cl)cc2)ccc1O,-0.4,-6.2,-9.1
COc1ccc(C=CC(=O)c2ccc(O)cc2)cc1Br,0.8,-5.9,-10.6
CCOc1cccc(C=CC(=O)c2ccc(O)c(OC)c2)c1,-1.0,-6.2,-9.7
COc1ccc(C=CC(=O)c2cc(C)ccc2O)cc1F,-1.7,-6.4,-10.2
COc1ccc(C(=O)C=Cc2cccc(C(=O)O)c2)cc1Br,2.8,-6.5,-10.0
COc1ccc(C=CC(=O)c2cc(C)ccc2F)cc1O,-1.3,-6.5,-9.9
COc1ccc(C(=O)C=Cc2cc(O)cc(F)c2)cc1Br,1.2,-6.3,-9.9
COc1cc(C)ccc1C(=O)C=Cc1ccc(O)c(C(=O)O)c1,1.4,-6.5,-9.9
COc1cc(O)ccc1C=CC(=O)c1ccccc1C#N,-3.8,-5.9,-9.9
COc1ccc(O)cc1C(=O)C=Cc1cccc(C#N)c1,-1.5,-6.2,-9.8
Cc1cc(O)ccc1C(=O)C=Cc1cccc(O)c1,-4.0,-6.3,-10.7
COc1cc(OC)c(C(=O)C=Cc2cc(O)cc(F)c2)cc1Cl,1.9,-6.3,-9.4
COc1cc(Br)ccc1C=CC(=O)c1cc(O)ccc1O,0.4,-6.4,-9.4
COc1ccc(O)cc1C(=O)C=Cc1ccccc1C#N,-4.3,-6.3,-9.3
N#Cc1ccccc1C(=O)C=Cc1cccc(O)c1,-5.0,-5.7,-10.4
COc1ccc(O)cc1C(=O)C=Cc1cccc(OC)c1F,-1.7,-6.2,-9.9
COc1ccc(O)cc1C(=O)C=Cc1cc(O)ccc1Br,-3.6,-6.5,-10.1
COc1c(O)cccc1C=CC(=O)c1cccc(O)c1,-5.8,-6.4,-9.9
Cc1cc(O)ccc1C(=O)C=Cc1ccc(O)cc1,-2.8,-6.5,-10.6
COc1ccc(O)cc1C(=O)C=Cc1cccc(F)c1F,-4.2,-6.4,-9.8
COCCOc1ccccc1C=CC(=O)c1cccc(O)c1,-5.2,-6.3,-9.7
CCOc1ccccc1C=CC(=O)c1cccc(O)c1,-5.8,-6.2,-10.0
COc1ccc(O)cc1C(=O)C=Cc1cc(F)ccc1F,-4.3,-6.4,-10.0
COc1ccc(O)cc1C(=O)C=Cc1cccc(Cl)c1F,-2.5,-6.4,-9.8
O=C(C=Cc1ccc(F)cc1)c1cc(O)ccc1O,-4.8,-6.6,-10.0
Cc1cc(O)ccc1C(=O)C=Cc1cc(O)cc(F)c1,-3.2,-6.6,-10.9
COc1ccc(O)cc1C(=O)C=Cc1cc(F)ccc1C,-4.1,-6.2,-10.0
COc1ccc(O)cc1C(=O)C=Cc1cc(C)ccc1F,-2.5,-6.4,-10.3
COc1ccc(O)cc1C(=O)C=Cc1cccc(OC)c1OC(C)C,-1.0,-6.6,-10.0
O=C(C=Cc1cccc(F)c1)c1cccc(O)c1,-5.3,-6.4,-10.1
COc1ccc(OC)c(C(=O)C=Cc2cc(O)ccc2Br)c1,-3.2,-6.1,-8.5
COc1ccc(O)cc1C(=O)C=Cc1cc(Cl)ccc1F,-2.5,-6.4,-10.3
O=C(C=Cc1ccc(O)c(F)c1)c1cccc(O)c1,-4.5,-7.1,-10.3
O=C(C=Cc1ccccc1OC(F)F)c1cccc(O)c1,10000,10000,10000
Cc1cc(O)ccc1C(=O)C=Cc1ccccc1OCC#N,-4.6,-6.1,-10.1
COc1c(O)cccc1C=CC(=O)c1ccccc1C#N,-4.9,-5.8,-10.0
C=CCOc1ccccc1C=CC(=O)c1cccc(O)c1,-5.6,-6.2,-10.1
